State,Industry,Date,Workhrs,Locations,Employees,policy,dailynewcases,dailynewdeaths,lndailynewcases,lndailynewdeaths,day,dayofyear,month,week,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential,stateFull
MA,Leisure and Entertainment,2020-04-01,-0.758,-0.837,-0.78,1,1118,33,7.019296654,3.496507561,31,92,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46,-16,-2,-69,-59,25,Massachusetts
MA,Leisure and Entertainment,2020-04-02,-0.798,-0.833,-0.763,1,1228,32,7.113142109,3.465735903,32,93,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-17,-30,-73,-59,27,Massachusetts
MA,Leisure and Entertainment,2020-04-03,-0.845,-0.837,-0.819,1,1436,38,7.26961675,3.63758616,33,94,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54,-22,-54,-74,-59,30,Massachusetts
MA,Leisure and Entertainment,2020-04-04,-1,-1,-1,1,1334,24,7.195937226,3.17805383,34,95,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,-19,29,-64,-43,16,Massachusetts
MA,Leisure and Entertainment,2020-04-05,-1,-1,-1,1,764,15,6.638567789,2.708050201,35,96,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,-27,25,-68,-42,14,Massachusetts
MA,Leisure and Entertainment,2020-04-06,-0.873,-0.805,-0.862,1,1337,29,7.198183577,3.36729583,36,97,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,-19,51,-69,-59,23,Massachusetts
MA,Leisure and Entertainment,2020-04-07,-0.861,-0.83,-0.858,1,1365,96,7.218909708,4.564348191,37,98,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46,-21,41,-70,-60,25,Massachusetts
MA,Leisure and Entertainment,2020-04-08,-0.88,-0.837,-0.858,1,1588,77,7.370230642,4.343805422,38,99,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51,-22,-13,-73,-61,26,Massachusetts
MA,Leisure and Entertainment,2020-04-09,-0.862,-0.833,-0.858,1,2151,70,7.673688129,4.248495242,39,100,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54,-25,-42,-75,-61,28,Massachusetts
MA,Leisure and Entertainment,2020-04-10,-0.915,-0.837,-0.917,1,2033,96,7.617267814,4.564348191,40,101,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-16,-25,-73,-61,29,Massachusetts
MA,Leisure and Entertainment,2020-04-11,-1,-1,-1,1,1886,87,7.542213463,4.465908119,41,102,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,-12,33,-64,-44,16,Massachusetts
MA,Leisure and Entertainment,2020-04-12,-1,-1,-1,1,2615,70,7.869019376,4.248495242,42,103,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,-50,21,-69,-48,14,Massachusetts
MA,Leisure and Entertainment,2020-04-13,-0.881,-0.805,-0.879,1,1392,88,7.238496841,4.477336814,43,104,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,-40,-55,-77,-61,27,Massachusetts
MA,Leisure and Entertainment,2020-04-14,-0.869,-0.745,-0.843,1,1296,113,7.167037877,4.727387819,44,105,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-20,25,-69,-59,24,Massachusetts
MA,Leisure and Entertainment,2020-04-15,-0.897,-0.837,-0.874,1,1755,151,7.470224136,5.017279837,45,106,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-22,2,-70,-59,25,Massachusetts
MA,Leisure and Entertainment,2020-04-16,-0.896,-0.833,-0.889,1,2263,137,7.724446646,4.919980926,46,107,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-20,-7,-71,-59,26,Massachusetts
MA,Leisure and Entertainment,2020-04-17,-0.917,-0.837,-0.931,1,2221,159,7.705712824,5.068904202,47,108,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48,-21,-7,-70,-58,27,Massachusetts
MA,Leisure and Entertainment,2020-04-18,-1,-1,-1,1,1970,156,7.585788822,5.049856007,48,109,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,-33,-44,-70,-45,19,Massachusetts
MA,Leisure and Entertainment,2020-04-19,-0.987,-0.895,-0.987,1,1705,146,7.44132039,4.983606622,49,110,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-25,62,-62,-39,12,Massachusetts
MA,Leisure and Entertainment,2020-04-20,-0.914,-0.902,-0.931,1,1566,103,7.356279877,4.634728988,50,111,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-25,5,-72,-62,25,Massachusetts
MA,Leisure and Entertainment,2020-04-21,-0.913,-0.83,-0.89,1,1556,152,7.349873705,5.023880521,51,112,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-29,-28,-72,-59,26,Massachusetts
MA,Leisure and Entertainment,2020-04-22,-0.924,-0.755,-0.906,1,1745,221,7.464509835,5.398162702,52,113,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-24,-18,-71,-59,26,Massachusetts
MA,Leisure and Entertainment,2020-04-23,-0.919,-0.75,-0.921,1,3079,178,8.032360148,5.18178355,53,114,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-20,21,-69,-58,25,Massachusetts
MA,Leisure and Entertainment,2020-04-24,-0.933,-0.837,-0.931,1,4946,196,8.506334448,5.278114659,54,115,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51,-27,-45,-72,-58,29,Massachusetts
MA,Leisure and Entertainment,2020-04-25,-0.988,-0.917,-0.989,1,2379,174,7.77443551,5.159055299,55,116,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-22,98,-56,-40,13,Massachusetts
MA,Leisure and Entertainment,2020-04-26,-1,-1,-1,1,1590,169,7.371489295,5.129898715,56,117,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,-32,-34,-71,-42,15,Massachusetts
MA,Leisure and Entertainment,2020-04-27,-0.843,-0.805,-0.845,1,1524,104,7.329093736,4.644390899,57,118,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-31,-48,-74,-58,25,Massachusetts
MA,Leisure and Entertainment,2020-04-28,-0.746,-0.83,-0.795,1,1840,150,7.517520851,5.010635294,58,119,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,-21,9,-68,-58,18,Massachusetts
MA,Leisure and Entertainment,2020-04-29,-0.79,-0.755,-0.78,1,1963,252,7.582229194,5.529429088,59,120,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41,-20,30,-67,-58,23,Massachusetts
MA,Leisure and Entertainment,2020-04-30,-0.788,-0.833,-0.779,1,1940,157,7.570443252,5.056245805,60,121,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-20,-23,-70,-58,26,Massachusetts
MA,Leisure and Entertainment,2020-05-01,-0.807,-0.837,-0.806,1,2106,154,7.652545693,5.036952602,61,122,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-18,-13,-68,-56,26,Massachusetts
MA,Leisure and Entertainment,2020-05-02,-0.984,-0.917,-0.989,1,1952,130,7.576609767,4.86753445,62,123,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41,-15,100,-52,-37,12,Massachusetts
MA,Leisure and Entertainment,2020-05-03,-1,-1,-1,1,1824,158,7.508787171,5.062595033,63,124,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,-18,90,-55,-34,10,Massachusetts
MA,Leisure and Entertainment,2020-05-04,-0.708,-0.805,-0.724,1,1000,86,6.907755279,4.454347296,64,125,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,-17,23,-66,-55,21,Massachusetts
MA,Leisure and Entertainment,2020-05-05,-0.725,-0.83,-0.717,1,1184,122,7.076653815,4.804021045,65,126,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,-13,27,-65,-56,22,Massachusetts
MA,Leisure and Entertainment,2020-05-06,-0.797,-0.755,-0.795,1,1754,208,7.469654173,5.33753808,66,127,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,-18,11,-66,-56,23,Massachusetts
MA,Leisure and Entertainment,2020-05-07,-0.736,-0.833,-0.763,1,1696,132,7.436027816,4.882801923,67,128,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39,-12,38,-65,-55,23,Massachusetts
MA,Leisure and Entertainment,2020-05-08,-0.762,-0.837,-0.764,1,1612,150,7.385230923,5.010635294,68,129,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,-13,-3,-66,-54,24,Massachusetts
MA,Leisure and Entertainment,2020-05-09,-0.984,-0.917,-0.989,1,1410,138,7.251344983,4.927253685,69,130,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-10,-13,-61,-37,14,Massachusetts
MA,Leisure and Entertainment,2020-05-10,-0.984,-0.895,-0.987,1,1050,139,6.956545443,4.934473933,70,131,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,-14,26,-59,-31,10,Massachusetts
MA,Leisure and Entertainment,2020-05-11,-0.759,-0.707,-0.724,1,669,129,6.50578406,4.859812404,71,132,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,-25,-6,-68,-54,22,Massachusetts
MA,Leisure and Entertainment,2020-05-12,-0.787,-0.745,-0.764,1,870,33,6.768493212,3.496507561,72,133,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38,-16,23,-65,-54,22,Massachusetts
MA,Leisure and Entertainment,2020-05-13,-0.917,-0.673,-0.874,1,1165,174,7.060476366,5.159055299,73,134,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,-15,36,-63,-54,22,Massachusetts
MA,Leisure and Entertainment,2020-05-14,-0.904,-0.833,-0.921,1,1685,167,7.429520843,5.117993812,74,135,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,-12,71,-62,-54,21,Massachusetts
MA,Leisure and Entertainment,2020-05-15,-0.915,-0.837,-0.917,1,1239,110,7.122059882,4.700480366,75,136,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,-16,28,-62,-53,23,Massachusetts
MA,Leisure and Entertainment,2020-05-16,-0.986,-0.917,-0.989,1,1512,113,7.321188557,4.727387819,76,137,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39,-17,99,-50,-33,10,Massachusetts
MA,Leisure and Entertainment,2020-05-17,-1,-1,-1,1,1077,92,6.981934677,4.521788577,77,138,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,-21,54,-56,-29,10,Massachusetts
MA,Leisure and Entertainment,2020-05-18,-0.7,-0.805,-0.724,1,1042,65,6.948897222,4.17438727,78,139,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,-18,21,-64,-52,20,Massachusetts
MA,Leisure and Entertainment,2020-05-19,-0.681,-0.66,-0.669,0,873,76,6.771935556,4.33073334,79,140,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,-14,40,-62,-52,20,Massachusetts
MA,Leisure and Entertainment,2020-05-20,-0.785,-0.673,-0.748,0,1045,128,6.951772164,4.852030264,80,141,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31,-12,55,-61,-52,20,Massachusetts
MA,Leisure and Entertainment,2020-05-21,-0.38,-0.667,-0.383,0,1114,82,7.01571242,4.406719247,81,142,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-8,77,-59,-52,20,Massachusetts
MA,Leisure and Entertainment,2020-05-22,-0.622,-0.755,-0.486,0,805,80,6.690842277,4.382026635,82,143,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,-8,81,-57,-51,19,Massachusetts
MA,Leisure and Entertainment,2020-05-23,-0.966,-0.917,-0.955,0,773,76,6.650279049,4.33073334,83,144,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41,-16,42,-53,-30,11,Massachusetts
MA,Leisure and Entertainment,2020-05-24,-0.987,-0.895,-0.987,0,1013,68,6.920671504,4.219507705,84,145,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,-16,85,-54,-26,7,Massachusetts
MA,Leisure and Entertainment,2020-05-25,-0.765,-0.805,-0.845,0,596,44,6.390240667,3.784189634,85,146,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,-21,75,-70,-76,24,Massachusetts
MA,Leisure and Entertainment,2020-05-26,-0.417,-0.66,-0.433,0,422,57,6.045005314,4.043051268,86,147,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-14,70,-59,-49,18,Massachusetts
MA,Leisure and Entertainment,2020-05-27,-0.516,-0.592,-0.496,0,527,74,6.267200549,4.304065093,87,148,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,-11,79,-58,-49,18,Massachusetts
MA,Leisure and Entertainment,2020-05-28,-0.402,-0.75,-0.494,0,675,93,6.514712691,4.532599493,88,149,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-8,53,-59,-49,19,Massachusetts
MA,Leisure and Entertainment,2020-05-29,-0.55,-0.673,-0.611,0,617,78,6.424869024,4.356708827,89,150,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,-12,36,-58,-47,20,Massachusetts
MA,Leisure and Entertainment,2020-05-30,-0.826,-0.833,-0.819,0,789,50,6.670766321,3.912023005,90,151,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,-12,120,-45,-18,8,Massachusetts
MA,Leisure and Entertainment,2020-05-31,-0.73,-0.895,-0.842,0,664,78,6.498282149,4.356708827,91,152,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,-13,102,-46,-17,7,Massachusetts
MA,Leisure and Entertainment,2020-06-01,-0.465,-0.707,-0.552,0,3840,189,8.253227646,5.241747015,92,153,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,-12,44,-58,-47,17,Massachusetts
MA,Leisure and Entertainment,2020-06-02,-0.502,-0.66,-0.543,0,358,50,5.880532986,3.912023005,93,154,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,-11,52,-56,-47,18,Massachusetts
MA,Leisure and Entertainment,2020-06-03,-0.548,-0.51,-0.559,0,429,67,6.061456919,4.204692619,94,155,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,-8,58,-56,-47,18,Massachusetts
MA,Leisure and Entertainment,2020-06-04,-0.477,-0.667,-0.51,0,471,49,6.154858094,3.891820298,95,156,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,-4,94,-56,-46,17,Massachusetts
MA,Leisure and Entertainment,2020-06-05,-0.57,-0.592,-0.611,0,494,34,6.202535517,3.526360525,96,157,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31,-8,45,-56,-45,19,Massachusetts
MA,Leisure and Entertainment,2020-06-06,-0.753,-0.75,-0.74,0,575,54,6.354370041,3.988984047,97,158,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,-13,89,-47,-20,8,Massachusetts
MA,Leisure and Entertainment,2020-06-07,-0.706,-0.789,-0.828,0,304,27,5.717027701,3.295836866,98,159,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31,-14,72,-49,-17,7,Massachusetts
MA,Leisure and Entertainment,2020-06-08,-0.478,-0.512,-0.5,0,190,37,5.247024072,3.610917913,99,160,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,-9,94,-55,-45,15,Massachusetts
MA,Leisure and Entertainment,2020-06-09,-0.455,-0.574,-0.48,0,263,55,5.572154032,4.007333185,100,161,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,-10,69,-56,-46,16,Massachusetts
MA,Leisure and Entertainment,2020-06-10,-0.524,-0.673,-0.496,0,267,46,5.587248658,3.828641396,101,162,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,-8,75,-55,-46,16,Massachusetts
MA,Leisure and Entertainment,2020-06-11,-0.575,-0.667,-0.526,0,511,38,6.23636959,3.63758616,102,163,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,-9,17,-58,-46,19,Massachusetts
MA,Leisure and Entertainment,2020-06-12,-0.588,-0.673,-0.639,0,392,46,5.97126184,3.828641396,103,164,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,-6,94,-50,-43,15,Massachusetts
